universe,family,signal,own_horizon,fwd_horizon,method,region,n_periods,mean_ic,std_ic,analytic_p,bh_significant
realistic,volume,abnormal_volume,1H,1H,spearman,design,113,-0.03142369197329607,0.21972820446323094,0.1284520144349276,False
realistic,volume,abnormal_volume,1H,1H,pearson,design,113,-0.0350587973403123,0.23553201158860293,0.11358320707655262,False
realistic,volume,abnormal_volume,1H,4H,spearman,design,113,-0.007949989497429158,0.21475277911123813,0.6939353385280578,False
realistic,volume,abnormal_volume,1H,12H,spearman,design,113,-0.021919093673799277,0.25637494905990665,0.36343592094865906,False
realistic,volume,abnormal_volume,1H,1D,spearman,design,113,-0.006150168497767068,0.23635875618546118,0.7820861082233104,False
realistic,volume,abnormal_volume,1H,3D,spearman,design,113,-4.24669169018359e-05,0.254857073172454,0.9985867041060518,False
realistic,volume,abnormal_volume,1H,7D,spearman,design,113,-0.01094459208928099,0.25794116330084255,0.6519584080230048,False
realistic,volume,abnormal_volume,1H,14D,spearman,design,113,-0.01591002493218992,0.2345932565398559,0.47095109296602133,False
realistic,volume,abnormal_volume,1H,30D,spearman,design,113,0.012248052458058207,0.2359972940198663,0.5811571723610507,False
realistic,volume,abnormal_volume,1H,1H,spearman,validation,83,-0.056762387897454476,0.21552837101904718,0.01642379790782587,False
realistic,volume,abnormal_volume,1H,1H,pearson,validation,83,-0.04348697355887023,0.2168029179436423,0.06763997373586687,False
realistic,volume,abnormal_volume,1H,4H,spearman,validation,83,-0.032898511338587434,0.2432503619267712,0.2178949469184438,False
realistic,volume,abnormal_volume,1H,12H,spearman,validation,83,0.01456351722680194,0.24225521238742967,0.5839070501260135,False
realistic,volume,abnormal_volume,1H,1D,spearman,validation,83,-0.024642932632786784,0.22559304275066733,0.31964416466593626,False
realistic,volume,abnormal_volume,1H,3D,spearman,validation,83,-0.04592505359785004,0.24595573172764815,0.08892279481218117,False
realistic,volume,abnormal_volume,1H,7D,spearman,validation,83,-0.03167859407555032,0.2756150057639103,0.2950379745059213,False
realistic,volume,abnormal_volume,1H,14D,spearman,validation,83,-0.03652504755865567,0.2531879327109584,0.18875307995099466,False
realistic,volume,abnormal_volume,1H,30D,spearman,validation,83,-0.025255910861491062,0.24086519633347658,0.3394390707193957,False
realistic,volume,abnormal_volume,4H,1H,spearman,design,113,-0.03142369197329607,0.21972820446323094,0.1284520144349276,False
realistic,volume,abnormal_volume,4H,4H,spearman,design,113,-0.007949989497429158,0.21475277911123813,0.6939353385280578,False
realistic,volume,abnormal_volume,4H,4H,pearson,design,113,-0.018580301911838862,0.22842051340776603,0.38721284166041947,False
realistic,volume,abnormal_volume,4H,12H,spearman,design,113,-0.021919093673799277,0.25637494905990665,0.36343592094865906,False
realistic,volume,abnormal_volume,4H,1D,spearman,design,113,-0.006150168497767068,0.23635875618546118,0.7820861082233104,False
realistic,volume,abnormal_volume,4H,3D,spearman,design,113,-4.24669169018359e-05,0.254857073172454,0.9985867041060518,False
realistic,volume,abnormal_volume,4H,7D,spearman,design,113,-0.01094459208928099,0.25794116330084255,0.6519584080230048,False
realistic,volume,abnormal_volume,4H,14D,spearman,design,113,-0.01591002493218992,0.2345932565398559,0.47095109296602133,False
realistic,volume,abnormal_volume,4H,30D,spearman,design,113,0.012248052458058207,0.2359972940198663,0.5811571723610507,False
realistic,volume,abnormal_volume,4H,1H,spearman,validation,83,-0.056762387897454476,0.21552837101904718,0.01642379790782587,False
realistic,volume,abnormal_volume,4H,4H,spearman,validation,83,-0.032898511338587434,0.2432503619267712,0.2178949469184438,False
realistic,volume,abnormal_volume,4H,4H,pearson,validation,83,-0.0489525726642705,0.23951230777235447,0.06259882677223727,False
realistic,volume,abnormal_volume,4H,12H,spearman,validation,83,0.01456351722680194,0.24225521238742967,0.5839070501260135,False
realistic,volume,abnormal_volume,4H,1D,spearman,validation,83,-0.024642932632786784,0.22559304275066733,0.31964416466593626,False
realistic,volume,abnormal_volume,4H,3D,spearman,validation,83,-0.04592505359785004,0.24595573172764815,0.08892279481218117,False
realistic,volume,abnormal_volume,4H,7D,spearman,validation,83,-0.03167859407555032,0.2756150057639103,0.2950379745059213,False
realistic,volume,abnormal_volume,4H,14D,spearman,validation,83,-0.03652504755865567,0.2531879327109584,0.18875307995099466,False
realistic,volume,abnormal_volume,4H,30D,spearman,validation,83,-0.025255910861491062,0.24086519633347658,0.3394390707193957,False
realistic,volume,abnormal_volume,12H,1H,spearman,design,113,-0.026726303003735262,0.2249667757103133,0.20663477502850947,False
realistic,volume,abnormal_volume,12H,4H,spearman,design,113,-1.2100788149450219e-05,0.22022355983628383,0.9995339536213531,False
realistic,volume,abnormal_volume,12H,12H,spearman,design,113,-0.01159575148177575,0.26126376888891617,0.6370687779625581,False
realistic,volume,abnormal_volume,12H,12H,pearson,design,113,-0.020428119478558972,0.2591307556238021,0.40202568494617263,False
realistic,volume,abnormal_volume,12H,1D,spearman,design,113,0.010830433710512614,0.23419467126606375,0.6230051953103528,False
realistic,volume,abnormal_volume,12H,3D,spearman,design,113,0.015541521685525632,0.23414860953394606,0.48045450418724944,False
realistic,volume,abnormal_volume,12H,7D,spearman,design,113,0.0018886362183438868,0.2508082944510748,0.9361997901590531,False
realistic,volume,abnormal_volume,12H,14D,spearman,design,113,-0.009652775875138131,0.2302914349072207,0.6559095778780355,False
realistic,volume,abnormal_volume,12H,30D,spearman,design,113,0.006662282984921954,0.24138703802196687,0.769222496195901,False
realistic,volume,abnormal_volume,12H,1H,spearman,validation,83,-0.060247003049793156,0.22582952564497702,0.015078437648993512,False
realistic,volume,abnormal_volume,12H,4H,spearman,validation,83,-0.03817072802488148,0.234242901819177,0.13765562007708348,False
realistic,volume,abnormal_volume,12H,12H,spearman,validation,83,0.0009451339191351845,0.24191904510899154,0.9716070375714095,False
realistic,volume,abnormal_volume,12H,12H,pearson,validation,83,-0.002290052663269941,0.23317272014270363,0.9287035909365182,False
realistic,volume,abnormal_volume,12H,1D,spearman,validation,83,-0.010278708820243372,0.23843559438020323,0.694510598714104,False
realistic,volume,abnormal_volume,12H,3D,spearman,validation,83,-0.027747078539722796,0.2431030383209417,0.2984149057548252,False
realistic,volume,abnormal_volume,12H,7D,spearman,validation,83,-0.013443246670894107,0.2423123676151948,0.6132514450186923,False
realistic,volume,abnormal_volume,12H,14D,spearman,validation,83,-0.017389860192650295,0.24362701714378876,0.5155023883443057,False
realistic,volume,abnormal_volume,12H,30D,spearman,validation,83,-0.011471449708608871,0.22797676525131227,0.6466482935019898,False
realistic,volume,abnormal_volume,1D,1H,spearman,design,113,-0.020972492397051977,0.23885965519190427,0.3506371412873269,False
realistic,volume,abnormal_volume,1D,4H,spearman,design,113,-0.0024603413792158683,0.22793573050540636,0.9086496711859701,False
realistic,volume,abnormal_volume,1D,12H,spearman,design,113,-0.002933185384074451,0.25657599943088966,0.9032758625585505,False
realistic,volume,abnormal_volume,1D,1D,spearman,design,113,0.008139720722942185,0.21999282983628343,0.6940870479086987,False
realistic,volume,abnormal_volume,1D,1D,pearson,design,113,-0.0030376726656916497,0.23044985116462136,0.8885642523176986,False
realistic,volume,abnormal_volume,1D,3D,spearman,design,113,0.017113710877923596,0.23184819946019464,0.43265487917656786,False
realistic,volume,abnormal_volume,1D,7D,spearman,design,113,0.004690996100349781,0.2621669602973578,0.8491469812344152,False
realistic,volume,abnormal_volume,1D,14D,spearman,design,113,-0.01084002301432916,0.23860417586389435,0.6291397540033052,False
realistic,volume,abnormal_volume,1D,30D,spearman,design,113,-0.0009833602747107198,0.23767822134544545,0.9649197594499039,False
realistic,volume,abnormal_volume,1D,1H,spearman,validation,83,-0.049168100975329886,0.2265464542416001,0.04801151250792253,False
realistic,volume,abnormal_volume,1D,4H,spearman,validation,83,-0.03527493432376121,0.2388699992682294,0.17850386594773027,False
realistic,volume,abnormal_volume,1D,12H,spearman,validation,83,0.009931455143883808,0.24333869909258415,0.7100217698661677,False
realistic,volume,abnormal_volume,1D,1D,spearman,validation,83,-0.00494911978742036,0.2300581700756051,0.8446196045283576,False
realistic,volume,abnormal_volume,1D,1D,pearson,validation,83,0.0022043513451565837,0.22400310377619928,0.9285628019461405,False
realistic,volume,abnormal_volume,1D,3D,spearman,validation,83,-0.019980674578011295,0.25080854483021037,0.46797173554185445,False
realistic,volume,abnormal_volume,1D,7D,spearman,validation,83,-0.003572183470725009,0.25873347849727646,0.8999041054775165,False
realistic,volume,abnormal_volume,1D,14D,spearman,validation,83,-0.00307998912945013,0.24966660255786755,0.9105141619383106,False
realistic,volume,abnormal_volume,1D,30D,spearman,validation,83,0.013802578735996624,0.23520408796759174,0.5929048076108834,False
realistic,volume,abnormal_volume,3D,1H,spearman,design,113,-0.01862060147766605,0.2372148231163941,0.40403742602849413,False
realistic,volume,abnormal_volume,3D,4H,spearman,design,113,-0.005944683415984007,0.22553171958921528,0.7793279319361803,False
realistic,volume,abnormal_volume,3D,12H,spearman,design,113,-0.0033174424870087813,0.2571163848007148,0.8909079732771968,False
realistic,volume,abnormal_volume,3D,1D,spearman,design,113,0.010371060394348708,0.22029798771004333,0.6167654242550185,False
realistic,volume,abnormal_volume,3D,3D,spearman,design,113,0.022986474515283524,0.23298607598489515,0.29428246872582076,False
realistic,volume,abnormal_volume,3D,3D,pearson,design,113,0.02104768206203507,0.23711325315150678,0.34537438618153116,False
realistic,volume,abnormal_volume,3D,7D,spearman,design,113,0.014598116843383833,0.26006271434873607,0.550705923495438,False
realistic,volume,abnormal_volume,3D,14D,spearman,design,113,-0.003829100340648606,0.23900680335595872,0.8647708014156271,False
realistic,volume,abnormal_volume,3D,30D,spearman,design,113,0.0046211311725435425,0.23127221022030697,0.8317913404335384,False
realistic,volume,abnormal_volume,3D,1H,spearman,validation,83,-0.056252075973065196,0.23051961207703328,0.02620535772888579,False
realistic,volume,abnormal_volume,3D,4H,spearman,validation,83,-0.037506416644019686,0.23512836630071074,0.14615503970951713,False
realistic,volume,abnormal_volume,3D,12H,spearman,validation,83,0.003270223752151459,0.23966333964757294,0.9010678261469064,False
realistic,volume,abnormal_volume,3D,1D,spearman,validation,83,-0.01652927499471571,0.23814697898852935,0.5271674710475515,False
realistic,volume,abnormal_volume,3D,3D,spearman,validation,83,-0.020602711598272788,0.2483620439802938,0.4497990495598908,False
realistic,volume,abnormal_volume,3D,3D,pearson,validation,83,-0.0163887765930443,0.2295450508912305,0.5153979818100296,False
realistic,volume,abnormal_volume,3D,7D,spearman,validation,83,-0.008485068091916535,0.2580835632759658,0.7645389974085741,False
realistic,volume,abnormal_volume,3D,14D,spearman,validation,83,-0.0031917142253223437,0.2600970629647485,0.9109848872440093,False
realistic,volume,abnormal_volume,3D,30D,spearman,validation,83,0.009197693027750099,0.24257820401299895,0.7297674629491504,False
realistic,volume,abnormal_volume,7D,1H,spearman,design,113,-0.01643172872316136,0.2302864185107293,0.4481532102365581,False
realistic,volume,abnormal_volume,7D,4H,spearman,design,113,-0.005133930609971052,0.2236789711039456,0.807242031342914,False
realistic,volume,abnormal_volume,7D,12H,spearman,design,113,-0.00012237778203969156,0.24724187107357512,0.9958018511240221,False
realistic,volume,abnormal_volume,7D,1D,spearman,design,113,0.01926993433610054,0.22070693077067688,0.35334604247571266,False
realistic,volume,abnormal_volume,7D,3D,spearman,design,113,0.03029535055754952,0.23038448341498577,0.16215675527511186,False
realistic,volume,abnormal_volume,7D,7D,spearman,design,113,0.01991652739344457,0.25754938195046173,0.41105480280068685,False
realistic,volume,abnormal_volume,7D,7D,pearson,design,113,0.014465515537645557,0.25034564923904046,0.5390614216733723,False
realistic,volume,abnormal_volume,7D,14D,spearman,design,113,-0.0003162187091883822,0.23809974152176822,0.9887359778903227,False
realistic,volume,abnormal_volume,7D,30D,spearman,design,113,0.00665726001625615,0.23826288658330796,0.7664550783364443,False
realistic,volume,abnormal_volume,7D,1H,spearman,validation,83,-0.05922034000664311,0.23909822022065913,0.024039900379577765,False
realistic,volume,abnormal_volume,7D,4H,spearman,validation,83,-0.03522964036597517,0.2379658300499795,0.17741608424516575,False
realistic,volume,abnormal_volume,7D,12H,spearman,validation,83,0.006588761059274694,0.24180464715117572,0.8039458894974645,False
realistic,volume,abnormal_volume,7D,1D,spearman,validation,83,-0.015698885768638458,0.2361063363735752,0.5446744676180727,False
realistic,volume,abnormal_volume,7D,3D,spearman,validation,83,-0.02394842528006763,0.24304142736839005,0.369340575940706,False
realistic,volume,abnormal_volume,7D,7D,spearman,validation,83,-0.012277682157200232,0.25169812644255185,0.6567523783740161,False
realistic,volume,abnormal_volume,7D,7D,pearson,validation,83,-0.0048374690144759825,0.24327324134604955,0.8562417976665428,False
realistic,volume,abnormal_volume,7D,14D,spearman,validation,83,-0.006824289639762054,0.25816409095310267,0.8096911420177176,False
realistic,volume,abnormal_volume,7D,30D,spearman,validation,83,0.012184074644442428,0.23705564100188045,0.6396031085959766,False
realistic,volume,abnormal_volume,14D,1H,spearman,design,113,-0.017010055070001924,0.2317459736955973,0.43524482970634126,False
realistic,volume,abnormal_volume,14D,4H,spearman,design,113,-0.004254682776697081,0.22980947169360172,0.8439793031260434,False
realistic,volume,abnormal_volume,14D,12H,spearman,design,113,-0.002791400677644136,0.24864169337072856,0.9050056869143708,False
realistic,volume,abnormal_volume,14D,1D,spearman,design,113,0.01547782131017289,0.2224040129260086,0.4594295215471197,False
realistic,volume,abnormal_volume,14D,3D,spearman,design,113,0.02438126158707544,0.2320143897913706,0.2639643017652554,False
realistic,volume,abnormal_volume,14D,7D,spearman,design,113,0.0139129382540161,0.25583293142927693,0.5631978086171203,False
realistic,volume,abnormal_volume,14D,14D,spearman,design,113,-0.002855786003269497,0.23618174793189592,0.8977262698408048,False
realistic,volume,abnormal_volume,14D,14D,pearson,design,113,-0.013502520799284828,0.25355920234552887,0.5713421552612887,False
realistic,volume,abnormal_volume,14D,30D,spearman,design,113,0.005228453747591261,0.23858157188754361,0.8157948662717863,False
realistic,volume,abnormal_volume,14D,1H,spearman,validation,83,-0.058978772231784264,0.2385315562559733,0.024282792844637337,False
realistic,volume,abnormal_volume,14D,4H,spearman,validation,83,-0.03717728055077453,0.2378379004377947,0.1544221617080866,False
realistic,volume,abnormal_volume,14D,12H,spearman,validation,83,0.005984841622127612,0.23705666071896953,0.8180869507736581,False
realistic,volume,abnormal_volume,14D,1D,spearman,validation,83,-0.014611830781773714,0.2335872646647599,0.5687492078386777,False
realistic,volume,abnormal_volume,14D,3D,spearman,validation,83,-0.02577528157743757,0.24535204574396183,0.3385218278014197,False
realistic,volume,abnormal_volume,14D,7D,spearman,validation,83,-0.007289307606365308,0.2558407007345418,0.7951949307398378,False
realistic,volume,abnormal_volume,14D,14D,spearman,validation,83,-0.004777002747833447,0.2618376856268447,0.8679901136512267,False
realistic,volume,abnormal_volume,14D,14D,pearson,validation,83,-0.0063939247633908475,0.2321323423682676,0.8018600422122577,False
realistic,volume,abnormal_volume,14D,30D,spearman,validation,83,0.007850952682912095,0.23487568824489516,0.7607277418241465,False
realistic,volume,abnormal_volume,30D,1H,spearman,design,113,-0.015432386275423069,0.2309547531967509,0.4775144819853876,False
realistic,volume,abnormal_volume,30D,4H,spearman,design,113,0.00039110660566043007,0.23459343988303363,0.9858604418709715,False
realistic,volume,abnormal_volume,30D,12H,spearman,design,113,0.00022534863968875953,0.24850358568825426,0.9923087870063987,False
realistic,volume,abnormal_volume,30D,1D,spearman,design,113,0.023012502625642715,0.22499327484883958,0.27692178265000245,False
realistic,volume,abnormal_volume,30D,3D,spearman,design,113,0.02497922317506417,0.2375252007128956,0.2636036578619243,False
realistic,volume,abnormal_volume,30D,7D,spearman,design,113,0.011806716165739712,0.25358071456151254,0.6206428206474344,False
realistic,volume,abnormal_volume,30D,14D,spearman,design,113,-0.007729892143163745,0.23268734577026162,0.7239877672234344,False
realistic,volume,abnormal_volume,30D,30D,spearman,design,113,0.00399645652392304,0.238093240941186,0.8583854932270267,False
realistic,volume,abnormal_volume,30D,30D,pearson,design,113,0.01252952125946471,0.23594468546386416,0.57241429518304,False
realistic,volume,abnormal_volume,30D,1H,spearman,validation,83,-0.06088715765316907,0.2459379810024898,0.02410316317419978,False
realistic,volume,abnormal_volume,30D,4H,spearman,validation,83,-0.041480206540447505,0.24389537294371813,0.12127458591267777,False
realistic,volume,abnormal_volume,30D,12H,spearman,validation,83,0.007878129057583715,0.2406370517501515,0.7655023065829554,False
realistic,volume,abnormal_volume,30D,1D,spearman,validation,83,-0.009194673430564366,0.23749626553904207,0.7243053762905984,False
realistic,volume,abnormal_volume,30D,3D,spearman,validation,83,-0.024168855874626326,0.24780350632130216,0.3742385711461804,False
realistic,volume,abnormal_volume,30D,7D,spearman,validation,83,-0.007500679409366784,0.25647602860691643,0.7899034597091805,False
realistic,volume,abnormal_volume,30D,14D,spearman,validation,83,-0.007349699550080017,0.26073156313004436,0.7973240381232382,False
realistic,volume,abnormal_volume,30D,30D,spearman,validation,83,0.010269650028686177,0.2345845198957078,0.6900133803542104,False
realistic,volume,abnormal_volume,30D,30D,pearson,validation,83,0.018562793782296562,0.22580270435459443,0.45388690354899686,False
realistic,volume,volume_trend,1H,1H,spearman,design,113,-0.01766372594682959,0.23793778406860658,0.4300258639055603,False
realistic,volume,volume_trend,1H,1H,pearson,design,113,-0.023662575769509905,0.24663640490498515,0.30779096444872245,False
realistic,volume,volume_trend,1H,4H,spearman,design,113,0.00808675123519366,0.2233298155781154,0.7002992349337953,False
realistic,volume,volume_trend,1H,12H,spearman,design,113,0.002103482287185954,0.2575045183841903,0.9308029180634789,False
realistic,volume,volume_trend,1H,1D,spearman,design,113,0.014301761692101154,0.23792921468511408,0.5228419510461833,False
realistic,volume,volume_trend,1H,3D,spearman,design,113,0.015528507630346036,0.23986538492395773,0.4913401200160389,False
realistic,volume,volume_trend,1H,7D,spearman,design,113,-0.0003669050293615348,0.2676141094532864,0.9883719051192281,False
realistic,volume,volume_trend,1H,14D,spearman,design,113,-0.016281952930217267,0.2337334828156322,0.45899694731245977,False
realistic,volume,volume_trend,1H,30D,spearman,design,113,-0.004983698183511878,0.2390704076374757,0.8246271190126349,False
realistic,volume,volume_trend,1H,1H,spearman,validation,83,-0.041863695383035894,0.221637413848504,0.08528486655700238,False
realistic,volume,volume_trend,1H,1H,pearson,validation,83,-0.034436593123615224,0.22700197610457712,0.16695065078538518,False
realistic,volume,volume_trend,1H,4H,spearman,validation,83,-0.01426759670259988,0.22760833522913915,0.5679411743603049,False
realistic,volume,volume_trend,1H,12H,spearman,validation,83,0.022927801431289065,0.24376368549811306,0.3914976361128756,False
realistic,volume,volume_trend,1H,1D,spearman,validation,83,-0.008630008756831845,0.24266503336829792,0.7459391238322524,False
realistic,volume,volume_trend,1H,3D,spearman,validation,83,-0.02563034091252226,0.24469600451299822,0.3399522378424178,False
realistic,volume,volume_trend,1H,7D,spearman,validation,83,0.002005012531328326,0.25381480876519075,0.9426274075340445,False
realistic,volume,volume_trend,1H,14D,spearman,validation,83,-0.005800646193797746,0.25312786045165037,0.8346250208868822,False
realistic,volume,volume_trend,1H,30D,spearman,validation,83,-0.005399039768094933,0.21859223652033946,0.8219638288633186,False
realistic,volume,volume_trend,4H,1H,spearman,design,113,-0.01766372594682959,0.23793778406860658,0.4300258639055603,False
realistic,volume,volume_trend,4H,4H,spearman,design,113,0.00808675123519366,0.2233298155781154,0.7002992349337953,False
realistic,volume,volume_trend,4H,4H,pearson,design,113,-0.0043444901248070955,0.237904008397451,0.8460798239417507,False
realistic,volume,volume_trend,4H,12H,spearman,design,113,0.002103482287185954,0.2575045183841903,0.9308029180634789,False
realistic,volume,volume_trend,4H,1D,spearman,design,113,0.014301761692101154,0.23792921468511408,0.5228419510461833,False
realistic,volume,volume_trend,4H,3D,spearman,design,113,0.015528507630346036,0.23986538492395773,0.4913401200160389,False
realistic,volume,volume_trend,4H,7D,spearman,design,113,-0.0003669050293615348,0.2676141094532864,0.9883719051192281,False
realistic,volume,volume_trend,4H,14D,spearman,design,113,-0.016281952930217267,0.2337334828156322,0.45899694731245977,False
realistic,volume,volume_trend,4H,30D,spearman,design,113,-0.004983698183511878,0.2390704076374757,0.8246271190126349,False
realistic,volume,volume_trend,4H,1H,spearman,validation,83,-0.041863695383035894,0.221637413848504,0.08528486655700238,False
realistic,volume,volume_trend,4H,4H,spearman,validation,83,-0.01426759670259988,0.22760833522913915,0.5679411743603049,False
realistic,volume,volume_trend,4H,4H,pearson,validation,83,-0.024113353702421653,0.23001254458649936,0.3395312488937372,False
realistic,volume,volume_trend,4H,12H,spearman,validation,83,0.022927801431289065,0.24376368549811306,0.3914976361128756,False
realistic,volume,volume_trend,4H,1D,spearman,validation,83,-0.008630008756831845,0.24266503336829792,0.7459391238322524,False
realistic,volume,volume_trend,4H,3D,spearman,validation,83,-0.02563034091252226,0.24469600451299822,0.3399522378424178,False
realistic,volume,volume_trend,4H,7D,spearman,validation,83,0.002005012531328326,0.25381480876519075,0.9426274075340445,False
realistic,volume,volume_trend,4H,14D,spearman,validation,83,-0.005800646193797746,0.25312786045165037,0.8346250208868822,False
realistic,volume,volume_trend,4H,30D,spearman,validation,83,-0.005399039768094933,0.21859223652033946,0.8219638288633186,False
realistic,volume,volume_trend,12H,1H,spearman,design,113,-0.00873014785793218,0.24498538663916614,0.7048294751014341,False
realistic,volume,volume_trend,12H,4H,spearman,design,113,0.010074020292793416,0.22139350170793692,0.6285979344477595,False
realistic,volume,volume_trend,12H,12H,spearman,design,113,0.011058065517776732,0.24980826721681446,0.6379576351399299,False
realistic,volume,volume_trend,12H,12H,pearson,design,113,-0.003887521182857803,0.25823921301287256,0.8728608105306643,False
realistic,volume,volume_trend,12H,1D,spearman,design,113,0.023410230417271704,0.22639451602050623,0.27167831378958196,False
realistic,volume,volume_trend,12H,3D,spearman,design,113,0.02441117108231276,0.23094418519391766,0.26117279266896076,False
realistic,volume,volume_trend,12H,7D,spearman,design,113,0.008146570225668287,0.26860502001013226,0.747146946188411,False
realistic,volume,volume_trend,12H,14D,spearman,design,113,-0.013814990365032835,0.23500946558755403,0.532042426403543,False
realistic,volume,volume_trend,12H,30D,spearman,design,113,-0.00034909632227366806,0.24569663292696747,0.9879493953102237,False
realistic,volume,volume_trend,12H,1H,spearman,validation,83,-0.04355768940423347,0.22568511444650044,0.07869097750414068,False
realistic,volume,volume_trend,12H,4H,spearman,validation,83,-0.01178548781592535,0.2222358967152608,0.6289968044197823,False
realistic,volume,volume_trend,12H,12H,spearman,validation,83,0.016025002264697896,0.23701452930260178,0.5379118718248685,False
realistic,volume,volume_trend,12H,12H,pearson,validation,83,0.013870907672991128,0.22789896603570123,0.5792366865421554,False
realistic,volume,volume_trend,12H,1D,spearman,validation,83,-0.00872361626958964,0.2397352235602175,0.7402551851298813,False
realistic,volume,volume_trend,12H,3D,spearman,validation,83,-0.005193707159464929,0.2473822514016058,0.8483136808812803,False
realistic,volume,volume_trend,12H,7D,spearman,validation,83,0.013899205845940156,0.23507783394931153,0.5901192311193226,False
realistic,volume,volume_trend,12H,14D,spearman,validation,83,0.014714497086088714,0.24743469511991287,0.5879692932581748,False
realistic,volume,volume_trend,12H,30D,spearman,validation,83,0.013554971766766307,0.23215763520835947,0.5947743021955172,False
realistic,volume,volume_trend,1D,1H,spearman,design,113,0.013163146022265445,0.24147617762279439,0.562277779662358,False
realistic,volume,volume_trend,1D,4H,spearman,design,113,0.0053092778797592605,0.22508180997754024,0.8020103751462591,False
realistic,volume,volume_trend,1D,12H,spearman,design,113,0.0035115117309150053,0.25216930325546477,0.8823214091340967,False
realistic,volume,volume_trend,1D,1D,spearman,design,113,0.01362297597194444,0.22437469412350922,0.5186599376288861,False
realistic,volume,volume_trend,1D,1D,pearson,design,113,0.01434163025843436,0.22139634060153213,0.4910747347626542,False
realistic,volume,volume_trend,1D,3D,spearman,design,113,0.02096724111162863,0.23119341783610187,0.33501475270842895,False
realistic,volume,volume_trend,1D,7D,spearman,design,113,0.00737965423710239,0.25901149372316606,0.7619889656725197,False
realistic,volume,volume_trend,1D,14D,spearman,design,113,-0.012699663004465877,0.24484818793662974,0.5813875518690521,False
realistic,volume,volume_trend,1D,30D,spearman,design,113,-0.003062412668840246,0.24911930817090802,0.8960316870367255,False
realistic,volume,volume_trend,1D,1H,spearman,validation,83,-0.022710390433916115,0.24508881641118038,0.3985632971050298,False
realistic,volume,volume_trend,1D,4H,spearman,validation,83,-0.010194160099042787,0.23212683135803486,0.68908517011357,False
realistic,volume,volume_trend,1D,12H,spearman,validation,83,0.01194552646676933,0.2207093016574788,0.6219509943119743,False
realistic,volume,volume_trend,1D,1D,spearman,validation,83,-0.004595826916689316,0.2291675792424891,0.8550297892317494,False
realistic,volume,volume_trend,1D,1D,pearson,validation,83,-0.005836842303482487,0.22235923255730586,0.8109929207216451,False
realistic,volume,volume_trend,1D,3D,spearman,validation,83,-0.00012380348461515152,0.24709227661639457,0.9963579047685239,False
realistic,volume,volume_trend,1D,7D,spearman,validation,83,0.020361143823413957,0.21982933809613917,0.39876375281836507,False
realistic,volume,volume_trend,1D,14D,spearman,validation,83,0.022018902678382708,0.2489164073195768,0.42030047030526285,False
realistic,volume,volume_trend,1D,30D,spearman,validation,83,0.02930821028474801,0.22983117194292368,0.2453297118713651,False
realistic,volume,volume_trend,3D,1H,spearman,design,113,0.0366930144204864,0.24472354934336973,0.11097012580061948,False
realistic,volume,volume_trend,3D,4H,spearman,design,113,0.005399919632501348,0.23264675136424318,0.8051138604088537,False
realistic,volume,volume_trend,3D,12H,spearman,design,113,-0.0047147410431336075,0.25815425127813624,0.8460652961813747,False
realistic,volume,volume_trend,3D,1D,spearman,design,113,0.019271304236645755,0.24240670471079584,0.39805761569409115,False
realistic,volume,volume_trend,3D,3D,spearman,design,113,0.032915741983798645,0.22252479860507432,0.11585662328922969,False
realistic,volume,volume_trend,3D,3D,pearson,design,113,0.017493691175337885,0.22914252198516805,0.4170502064489978,False
realistic,volume,volume_trend,3D,7D,spearman,design,113,0.008722156771418393,0.2521688589128631,0.7131108135239683,False
realistic,volume,volume_trend,3D,14D,spearman,design,113,-0.02111359215320968,0.27572554925481657,0.4156450213451117,False
realistic,volume,volume_trend,3D,30D,spearman,design,113,0.0031984894563321367,0.2545489544512402,0.8937416591552763,False
realistic,volume,volume_trend,3D,1H,spearman,validation,83,-0.01647492224537247,0.2569083085930366,0.5590652040232404,False
realistic,volume,volume_trend,3D,4H,spearman,validation,83,-0.023854817767309838,0.24147830939785822,0.3681263015868651,False
realistic,volume,volume_trend,3D,12H,spearman,validation,83,-0.002744813841833506,0.23632589983638003,0.9157304141394218,False
realistic,volume,volume_trend,3D,1D,spearman,validation,83,-0.012784974484403777,0.231824738109981,0.6153621754162036,False
realistic,volume,volume_trend,3D,3D,spearman,validation,83,0.02382764139263822,0.22929895509136913,0.34378539417399256,False
realistic,volume,volume_trend,3D,3D,pearson,validation,83,0.016445024559523166,0.2228546316065531,0.5014037682192121,False
realistic,volume,volume_trend,3D,7D,spearman,validation,83,0.005767430624754663,0.20531031054036794,0.7980096813262264,False
realistic,volume,volume_trend,3D,14D,spearman,validation,83,0.01873358094030256,0.24870487930409513,0.492562263261376,False
realistic,volume,volume_trend,3D,30D,spearman,validation,83,0.03434791798774042,0.22474656440909183,0.1638183950020764,False
realistic,volume,volume_trend,7D,1H,spearman,design,113,0.011870644857849985,0.24880032372346908,0.6120281388785134,False
realistic,volume,volume_trend,7D,4H,spearman,design,113,0.0023895631843794765,0.2485122084449352,0.918586885177506,False
realistic,volume,volume_trend,7D,12H,spearman,design,113,-0.01783542014849722,0.2598789857560508,0.465669052536017,False
realistic,volume,volume_trend,7D,1D,spearman,design,113,0.02324515740157265,0.25861112546192605,0.3393317809556994,False
realistic,volume,volume_trend,7D,3D,spearman,design,113,0.020114478022228908,0.23741863557278572,0.36779966551889265,False
